
author_number_beds,author_number_icu_beds,author_number_ventilators,city_id,city_name,country_iso,country_name,data_last_refreshed,female,female-0-19,female-20-29,female-30-39,female-40-49,female-50-59,female-60-69,female-70-79,female-80>,health_region_id,health_region_name,last_updated_number_beds,last_updated_number_covid_icu_beds,last_updated_number_icu_beds,last_updated_number_ventilators,male,male-0-19,male-20-29,male-30-39,male-40-49,male-50-59,male-60-69,male-70-79,male-80>,number_beds,number_covid_icu_beds,number_icu_beds,number_ventilators,population,state_id,state_name,state_num_id
DataSUS,DataSUS,DataSUS,3546603,Santa Fé do Sul,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35152,Santa Fé do Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,40,1,6,16,32322,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3546702,Santa Gertrudes,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35104,Rio Claro,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,26898,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3546801,Santa Isabel,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35011,Alto do Tietê,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,76,10,6,22,57386,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3546900,Santa Lúcia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35031,Central do DRS III,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,1,8817,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3547007,Santa Maria da Serra,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35103,Piracicaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,6,0,0,1,6173,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3547106,Santa Mercedes,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35111,Alta Paulista,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2939,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3547205,Santana da Ponte Pensa,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35153,Jales,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,1487,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3547304,Santana de Parnaíba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35014,Rota dos Bandeirantes,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,142,20,0,49,139447,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3547403,Santa Rita d'Oeste,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35152,Santa Fé do Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2498,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3547502,Santa Rita do Passa Quatro,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35132,Aquífero Guarani,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,44,0,0,5,27557,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3547601,Santa Rosa de Viterbo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35132,Aquífero Guarani,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,23,0,0,4,26540,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3547650,Santa Salete,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35153,Jales,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,1545,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3547700,Santo Anastácio,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35112,Alta Sorocabana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,38,0,0,1,20878,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3547809,Santo André,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35015,Grande ABC,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,1615,92,299,555,718773,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3547908,Santo Antônio da Alegria,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35133,Vale das Cachoeiras,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,13,0,0,1,6929,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3548005,Santo Antônio de Posse,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35072,Região Metropolitana de Campinas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,23310,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3548054,Santo Antônio do Aracanguá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35021,Central do DRS II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,8420,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3548104,Santo Antônio do Jardim,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35142,Mantiqueira,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,5954,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3548203,Santo Antônio do Pinhal,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35174,Vale do Paraíba/Região Serrana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,3,6811,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3548302,Santo Expedito,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35112,Alta Sorocabana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3111,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3548401,Santópolis do Aguapeí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35023,Consórcios do DRS II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4777,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3548500,Santos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35041,Baixada Santista,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,1571,164,197,439,433311,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3548609,São Bento do Sapucaí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35174,Vale do Paraíba/Região Serrana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,25,0,0,1,10878,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3548708,São Bernardo do Campo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35015,Grande ABC,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,1182,114,247,716,838936,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3548807,São Caetano do Sul,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35015,Grande ABC,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,708,40,205,104,161127,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3548906,São Carlos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35034,Coração do DRS III,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,333,20,43,148,251983,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3549003,São Francisco,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35153,Jales,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2821,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3549102,São João da Boa Vista,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35142,Mantiqueira,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,168,0,20,35,91211,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3549201,São João das Duas Pontes,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35154,Fernandópolis,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2568,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3549250,São João de Iracema,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35154,Fernandópolis,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,1922,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3549300,São João do Pau d'Alho,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35111,Alta Paulista,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2105,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3549409,São Joaquim da Barra,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35082,Alta Anhanguera,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,93,5,8,13,51888,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3549508,São José da Bela Vista,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35081,Três Colinas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,8928,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3549607,São José do Barreiro,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35172,Circuito da Fé e Vale Histórico,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,4147,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3549706,São José do Rio Pardo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35143,Rio Pardo,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,106,0,7,12,54946,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3549805,São José do Rio Preto,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35155,São José do Rio Preto,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,1474,95,232,449,460671,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3549904,São José dos Campos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35171,Alto Vale do Paraíba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,925,16,190,381,721944,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3549953,São Lourenço da Serra,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35013,Mananciais,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,2,15825,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3550001,São Luís do Paraitinga,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35174,Vale do Paraíba/Região Serrana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,1,10687,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3550100,São Manuel,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35063,Polo Cuesta,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,5,0,7,40954,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3550209,São Miguel Arcanjo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35161,Itapetininga,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,44,0,0,6,32931,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3550308,São Paulo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35016,São Paulo,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,21156,2248,3325,7852,12252023,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3550407,São Pedro,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35103,Piracicaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,46,10,0,15,35653,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3550506,São Pedro do Turvo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35094,Ourinhos,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,7666,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3550605,São Roque,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35163,Sorocaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,85,10,5,30,91016,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3550704,São Sebastião,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35173,Litoral Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,198,22,8,10,88980,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3550803,São Sebastião da Grama,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35143,Rio Pardo,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,25,0,0,1,12182,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3550902,São Simão,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35132,Aquífero Guarani,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,4,15322,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3551009,São Vicente,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35041,Baixada Santista,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,200,34,20,78,365798,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3551108,Sarapuí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35161,Itapetininga,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,10285,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3551207,Sarutaiá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35061,Vale do Jurumirim,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3638,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3551306,Sebastianópolis do Sul,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35157,Votuporanga,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3513,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3551405,Serra Azul,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35132,Aquífero Guarani,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,14662,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3551504,Serrana,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35132,Aquífero Guarani,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,92,13,10,29,45107,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3551603,Serra Negra,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35074,Circuito das Águas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,29,0,0,5,29229,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3551702,Sertãozinho,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35131,Horizonte Verde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,108,10,15,58,125815,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3551801,Sete Barras,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35121,Vale do Ribeira,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,12832,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3551900,Severínia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35051,Norte - Barretos,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,17496,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3552007,Silveiras,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35172,Circuito da Fé e Vale Histórico,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,1,0,0,0,6302,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3552106,Socorro,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35071,Bragança,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,47,7,0,3,41005,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3552205,Sorocaba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35163,Sorocaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,1145,50,167,447,679378,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3552304,Sud Mennucci,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35022,Lagos do DRS II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,18,0,0,0,7718,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3552403,Sumaré,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35072,Região Metropolitana de Campinas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,114,24,18,96,282441,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3552502,Suzano,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35011,Alto do Tietê,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,160,18,32,69,297637,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3552551,Suzanápolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35022,Lagos do DRS II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3963,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3552601,Tabapuã,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35151,Catanduva,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,23,0,0,1,12407,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3552700,Tabatinga,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35032,Centro Oeste do DRS III,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,22,0,0,3,16496,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3552809,Taboão da Serra,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35013,Mananciais,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,332,10,18,154,289664,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3552908,Taciba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35112,Alta Sorocabana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,6285,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3553005,Taguaí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35061,Vale do Jurumirim,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,2,13859,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3553104,Taiaçu,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35052,Sul - Barretos,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,6295,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3553203,Taiúva,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35052,Sul - Barretos,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,4,0,0,2,5566,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3553302,Tambaú,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35142,Mantiqueira,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,33,0,0,3,23207,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3553401,Tanabi,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35155,São José do Rio Preto,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,49,0,0,2,25967,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3553500,Tapiraí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35163,Sorocaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,2,7807,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3553609,Tapiratiba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35143,Rio Pardo,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,13,0,0,3,12960,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3553658,Taquaral,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35052,Sul - Barretos,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,2811,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3553708,Taquaritinga,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35033,Norte do DRS III,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,90,0,8,8,57177,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3553807,Taquarituba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35061,Vale do Jurumirim,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,29,0,0,2,23218,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3553856,Taquarivaí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35162,Itapeva,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,5852,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3553906,Tarabai,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35112,Alta Sorocabana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,7468,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3553955,Tarumã,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35092,Assis,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,2,15000,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3554003,Tatuí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35161,Itapetininga,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,47,10,15,33,121766,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3554102,Taubaté,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35174,Vale do Paraíba/Região Serrana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,427,20,49,153,314924,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3554201,Tejupá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35061,Vale do Jurumirim,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4532,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3554300,Teodoro Sampaio,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35115,Pontal do Paranapanema,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,44,0,0,3,23148,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3554409,Terra Roxa,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35052,Sul - Barretos,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,24,0,0,1,9370,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3554508,Tietê,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35163,Sorocaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,40,0,0,5,42076,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3554607,Timburi,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35094,Ourinhos,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2658,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3554656,Torre de Pedra,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35063,Polo Cuesta,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2412,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3554706,Torrinha,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35064,Jaú,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,1,10010,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3554755,Trabiju,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35031,Central do DRS III,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,1724,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3554805,Tremembé,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35174,Vale do Paraíba/Região Serrana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,2,47185,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3554904,Três Fronteiras,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35152,Santa Fé do Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,5807,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3554953,Tuiuti,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35071,Bragança,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,6894,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3555000,Tupã,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35095,Tupã,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,173,10,27,44,65524,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3555109,Tupi Paulista,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35111,Alta Paulista,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,35,0,0,3,15495,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3555208,Turiúba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35023,Consórcios do DRS II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2016,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3555307,Turmalina,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35154,Fernandópolis,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,1727,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3555356,Ubarana,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35156,José Bonifácio,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,6309,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3555406,Ubatuba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35173,Litoral Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,93,10,0,12,90799,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3555505,Ubirajara,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35093,Marília,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4780,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3555604,Uchoa,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35155,São José do Rio Preto,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,10110,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3555703,União Paulista,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35156,José Bonifácio,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,1844,SP,São Paulo,35
